"Date","Max.temperature","Min.temperature","Avg.temperature","Norm.temperature","Depart.temperature","DD.heat","DD.cool","Total.equiv.precipitation","Trace.precipitation","Snow.ice.precipitation","Trace.snow.ice.precipitation","Snow.ice.onground","Trace.snow.ice.onground","Avg.wind.speed","Fastest.wind.speed","Fastest.wind.direction","Total.sunshine.minutes","Percent.possible.sunshine.minutes","Sky.cover","weather.occur"
2005-05-18,31,23,27,37,-10,38,0,0.11,FALSE,0.8,FALSE,0,FALSE,"10.4",21,"NW","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-05-19,31,24,28,37,-9,37,0,0.04,FALSE,0.5,FALSE,1,FALSE,"14.1",20,"NW","250",28,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-05-20,37,27,32,37,-5,33,0,0,TRUE,0,TRUE,0,FALSE,"12.3",22,"N","433",48,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-05-21,35,25,30,38,-8,35,0,0.44,FALSE,3.2,FALSE,0,FALSE,"13",40,"NE","115",13,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2005-05-22,30,24,27,38,-11,38,0,0.67,FALSE,3.6,FALSE,6,FALSE,"30.3",51,"NE","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2005-05-23,33,27,30,38,-8,35,0,0.82,FALSE,0.6,FALSE,5,FALSE,"38",90,"E","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2005-05-24,32,26,29,39,-10,36,0,0.4,FALSE,1.2,FALSE,5,FALSE,"39.8",84,"E","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2005-05-25,32,25,29,39,-10,36,0,0.44,FALSE,0,FALSE,5,FALSE,"40.4",69,"E","10",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-05-26,36,31,34,39,-5,31,0,1,FALSE,0,TRUE,5,FALSE,"30.5",57,"E","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2005-05-27,48,35,42,40,2,23,0,0.09,FALSE,0,FALSE,4,FALSE,"12.3",28,"NE","530",57,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-05-28,42,33,38,40,-2,27,0,0.23,FALSE,0,TRUE,3,FALSE,"27",54,"NW","135",15,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL"
2005-05-29,44,34,39,40,-1,26,0,1.2,FALSE,0.2,FALSE,0,FALSE,"17.7",32,"NW","235",25,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL"
2005-05-30,39,34,37,40,-3,28,0,0.47,FALSE,0,TRUE,0,FALSE,"21",31,"NW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL"
2005-05-31,44,36,40,41,-1,25,0,0.11,FALSE,0,FALSE,0,FALSE,"8.8",15,"NE","80",9,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-01,50,36,43,41,2,22,0,0,FALSE,0,FALSE,0,FALSE,"12",23,"N","587",63,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-02,57,42,50,41,9,15,0,0,FALSE,0,FALSE,0,FALSE,"9.2",21,"W","647",70,4,"NA"
2005-06-03,61,44,53,42,11,12,0,0.01,FALSE,0,FALSE,0,FALSE,"12.1",26,"NW","495",53,9,"NA"
2005-06-04,59,46,53,42,11,12,0,0,FALSE,0,FALSE,0,FALSE,"16.8",29,"NW","358",38,7,"NA"
2005-06-05,63,45,54,42,12,11,0,0,TRUE,0,FALSE,0,FALSE,"14.2",24,"NW","650",70,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-06,55,44,50,42,8,15,0,0.12,FALSE,0,TRUE,0,FALSE,"23",55,"SW","45",5,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL"
2005-06-07,54,46,50,43,7,15,0,0,FALSE,0,FALSE,0,FALSE,"38.8",58,"W","115",12,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-08,55,41,48,43,5,17,0,0.29,FALSE,0,FALSE,0,FALSE,"24.3",53,"NW","320",34,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-09,60,48,54,43,11,11,0,0.24,FALSE,0,FALSE,0,FALSE,"18.6",39,"W","285",30,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-06-10,60,53,57,43,14,8,0,0.24,FALSE,0,FALSE,0,FALSE,"21.4",47,"W","25",3,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-06-11,66,55,61,44,17,4,0,1.76,FALSE,0,FALSE,0,FALSE,"12.5",23,"NW","230",24,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-06-12,60,56,58,44,14,7,0,0.04,FALSE,0,FALSE,0,FALSE,"22",45,"W","20",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-13,59,55,57,44,13,8,0,0.01,FALSE,0,FALSE,0,FALSE,"28.5",43,"NW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-14,58,50,54,44,10,11,0,1.71,FALSE,0,FALSE,0,FALSE,"15.5",27,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-15,56,43,50,44,6,15,0,0.43,FALSE,0,FALSE,0,FALSE,"18.7",29,"NW","55",6,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-16,48,39,44,45,-1,21,0,0.06,FALSE,0,FALSE,0,FALSE,"19.4",29,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-17,47,37,42,45,-3,23,0,0.49,FALSE,0,FALSE,0,FALSE,"14",28,"SE","30",3,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-18,44,35,40,45,-5,25,0,0.83,FALSE,0,FALSE,0,FALSE,"12.2",18,"N","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-19,49,36,43,45,-2,22,0,0,FALSE,0,FALSE,0,FALSE,"12.4",23,"NE","923",98,1,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-20,56,40,48,45,3,17,0,0,FALSE,0,FALSE,0,FALSE,"13.3",28,"W","928",98,5,"NA"
2005-06-21,61,47,54,46,8,11,0,0,FALSE,0,FALSE,0,FALSE,"19.3",41,"NW","850",90,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-22,50,32,41,46,-5,24,0,0.9,FALSE,0,FALSE,0,FALSE,"21",40,"NW","300",32,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-06-23,50,32,41,46,-5,24,0,0,FALSE,0,FALSE,0,FALSE,"20.7",42,"W","600",64,6,"NA"
2005-06-24,60,43,52,46,6,13,0,0,FALSE,0,FALSE,0,FALSE,"25",42,"W","584",62,8,"NA"
2005-06-25,66,53,60,46,14,5,0,0,FALSE,0,FALSE,0,FALSE,"27",43,"NW","405",43,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-06-26,68,55,62,47,15,3,0,0,FALSE,0,FALSE,0,FALSE,"10",42,"W","660",70,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-06-27,68,56,62,47,15,3,0,0.2,FALSE,0,FALSE,0,FALSE,"9.7",24,"SW","225",24,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, SMOKE OR HAZE"
2005-06-28,63,54,59,47,12,6,0,0.31,FALSE,0,FALSE,0,FALSE,"9.9",30,"NW","400",42,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-06-29,59,51,55,47,8,10,0,0.45,FALSE,0,FALSE,0,FALSE,"14.5",36,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, SMOKE OR HAZE"
2005-06-30,62,52,57,47,10,8,0,0.2,FALSE,0,FALSE,0,FALSE,"4.1",10,"S","295",31,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-07-01,60,50,55,48,7,10,0,0.04,FALSE,0,FALSE,0,FALSE,"14.2",34,"W","215",23,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-02,52,39,46,48,-2,19,0,0,FALSE,0,FALSE,0,FALSE,"29.2",43,"W","308",33,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-03,57,40,49,48,1,16,0,0,FALSE,0,FALSE,0,FALSE,"7.6",28,"NW","750",80,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-04,63,46,55,48,7,10,0,0,FALSE,0,FALSE,0,FALSE,"9.6",23,"W","913",97,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-05,60,51,56,48,8,9,0,0.1,FALSE,0,FALSE,0,FALSE,"18.8",31,"W","20",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-07-06,56,43,50,48,2,15,0,0.43,FALSE,0,FALSE,0,FALSE,"7.8",18,"E","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-07,53,45,49,48,1,16,0,0.02,FALSE,0,FALSE,0,FALSE,"3.8",9,"NE","375",40,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-08,50,45,48,48,0,17,0,0.07,FALSE,0,FALSE,0,FALSE,"12.5",25,"SE","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-09,50,43,47,48,-1,18,0,0.92,FALSE,0,FALSE,0,FALSE,"19",42,"SE","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-10,58,44,51,49,2,14,0,1.38,FALSE,0,FALSE,0,FALSE,"32.8",61,"N","455",49,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-07-11,58,50,54,49,5,11,0,0,FALSE,0,FALSE,0,FALSE,"25.2",59,"N","595",64,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-12,62,50,56,49,7,9,0,0,FALSE,0,FALSE,0,FALSE,"10.6",18,"N","474",51,6,"NA"
2005-07-13,62,50,56,49,7,9,0,0,FALSE,0,FALSE,0,FALSE,"6.7",16,"W","498",54,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-14,60,50,55,49,6,10,0,1.64,FALSE,0,FALSE,0,FALSE,"22.2",42,"W","130",14,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-07-15,61,49,55,49,6,10,0,0,FALSE,0,FALSE,0,FALSE,"11.6",32,"NW","759",82,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-16,66,50,58,49,9,7,0,0,FALSE,0,FALSE,0,FALSE,"12.2",22,"NW","450",49,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-17,64,57,61,49,12,4,0,0,FALSE,0,FALSE,0,FALSE,"9.8",19,"SW","65",7,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-18,62,57,60,49,11,5,0,0.12,FALSE,0,FALSE,0,FALSE,"17.2",26,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-19,65,50,58,49,9,7,0,2.74,FALSE,0,TRUE,0,FALSE,"19.5",60,"W","80",9,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL"
2005-07-20,58,50,54,49,5,11,0,0,FALSE,0,FALSE,0,FALSE,"16.9",34,"NW","224",24,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-21,63,52,58,49,9,7,0,0,FALSE,0,FALSE,0,FALSE,"15.5",33,"NW","728",80,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-22,65,46,56,49,7,9,0,0.15,FALSE,0,FALSE,0,FALSE,"14.1",30,"NW","40",4,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-07-23,50,39,45,49,-4,20,0,0,FALSE,0,FALSE,0,FALSE,"32",55,"NW","534",59,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-24,50,37,44,49,-5,21,0,0,FALSE,0,FALSE,0,FALSE,"27",60,"N","858",94,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-25,56,49,53,49,4,12,0,0.09,FALSE,0,FALSE,0,FALSE,"32.7",56,"W","10",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-26,64,52,58,49,9,7,0,0.16,FALSE,0,FALSE,0,FALSE,"21.8",48,"W","525",58,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-27,60,40,50,49,1,15,0,0.35,FALSE,0,FALSE,0,FALSE,"30.7",55,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-28,56,37,47,49,-2,18,0,0,FALSE,0,FALSE,0,FALSE,"6.6",18,"W","375",42,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-29,53,42,48,49,-1,17,0,0,FALSE,0,FALSE,0,FALSE,"20.3",32,"NW","290",32,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-30,52,42,47,49,-2,18,0,0,FALSE,0,FALSE,0,FALSE,"18.8",28,"NW","634",71,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-07-31,51,43,47,49,-2,18,0,0,FALSE,0,FALSE,0,FALSE,"12.9",33,"W","20",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-01,55,48,52,49,3,13,0,0.08,FALSE,0,FALSE,0,FALSE,"21.5",35,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-02,55,48,52,49,3,13,0,0.86,FALSE,0,FALSE,0,FALSE,"29",68,"N","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, HAIL"
2005-08-03,56,45,51,49,2,14,0,0,FALSE,0,FALSE,0,FALSE,"25.4",44,"NW","314",35,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-04,60,46,53,49,4,12,0,0,FALSE,0,FALSE,0,FALSE,"18.3",33,"W","246",28,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-05,60,45,53,49,4,12,0,1.43,FALSE,0,FALSE,0,FALSE,"37.2",58,"NW","155",18,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-08-06,56,42,49,49,0,16,0,0,FALSE,0,FALSE,0,FALSE,"15",50,"N","879",100,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-07,61,47,54,49,5,11,0,0,FALSE,0,FALSE,0,FALSE,"21.4",36,"W","812",93,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-08,68,49,59,49,10,6,0,0,FALSE,0,FALSE,0,FALSE,"9",32,"NW","629",72,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-09,66,52,59,49,10,6,0,0,FALSE,0,FALSE,0,FALSE,"16.1",33,"W","515",59,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-08-10,65,52,59,49,10,6,0,0,FALSE,0,FALSE,0,FALSE,"18.6",29,"W","90",10,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-08-11,57,48,53,49,4,12,0,0.01,FALSE,0,FALSE,0,FALSE,"22.6",41,"W","205",24,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-12,58,49,54,48,6,11,0,0.06,FALSE,0,FALSE,0,FALSE,"17.9",48,"W","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-13,59,52,56,48,8,9,0,0,FALSE,0,FALSE,0,FALSE,"32.8",65,"W","275",32,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-14,57,50,54,48,6,11,0,1.1,FALSE,0,FALSE,0,FALSE,"8.6",27,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-15,53,47,50,48,2,15,0,0.03,FALSE,0,FALSE,0,FALSE,"5.6",12,"NW","40",5,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-16,56,45,51,48,3,14,0,0.33,FALSE,0,FALSE,0,FALSE,"19.2",43,"NW","485",57,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-17,47,35,41,48,-7,24,0,0,FALSE,0,FALSE,0,FALSE,"39.8",66,"NW","80",9,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-18,49,33,41,47,-6,24,0,0,FALSE,0,FALSE,0,FALSE,"25.6",42,"NW","385",45,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-19,54,42,48,47,1,17,0,0,FALSE,0,FALSE,0,FALSE,"20.9",36,"S","528",63,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-20,55,45,50,47,3,15,0,0.23,FALSE,0,FALSE,0,FALSE,"32.9",52,"SW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-21,56,46,51,47,4,14,0,1.24,FALSE,0,FALSE,0,FALSE,"37.4",58,"W","10",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-22,48,39,44,47,-3,21,0,0.07,FALSE,0,FALSE,0,FALSE,"33.2",58,"NW","95",11,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-23,45,38,42,47,-5,23,0,0.03,FALSE,0,FALSE,0,FALSE,"26",54,"NW","25",3,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-24,45,38,42,46,-4,23,0,0.2,FALSE,0,FALSE,0,FALSE,"17.8",38,"N","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-25,50,39,45,46,-1,20,0,0,FALSE,0,FALSE,0,FALSE,"31.3",60,"N","275",33,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-26,58,44,51,46,5,14,0,0,FALSE,0,FALSE,0,FALSE,"8.7",26,"NW","823",100,4,"NA"
2005-08-27,58,45,52,46,6,13,0,0,FALSE,0,FALSE,0,FALSE,"18.4",41,"S","690",84,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-28,53,45,49,46,3,16,0,0.73,FALSE,0,FALSE,0,FALSE,"33.6",53,"SW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-29,56,51,54,45,9,12,0,0.73,FALSE,0,FALSE,0,FALSE,"20.8",36,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-08-30,55,50,53,45,8,12,0,0.23,FALSE,0,FALSE,0,FALSE,"18.2",35,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-08-31,60,49,55,45,10,10,0,3.75,FALSE,0,FALSE,0,FALSE,"37.8",82,"S","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER"
2005-09-01,51,45,48,45,3,17,0,0.2,FALSE,0,FALSE,0,FALSE,"53.9",82,"NW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-02,53,42,48,44,4,17,0,0,FALSE,0,FALSE,0,FALSE,"36.8",77,"W","120",15,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-03,46,40,43,44,-1,22,0,0,FALSE,0,FALSE,0,FALSE,"47.6",81,"NW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-04,45,39,42,44,-2,23,0,0.26,FALSE,0,FALSE,0,FALSE,"22",44,"NW","82",10,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-05,55,39,47,43,4,18,0,0,FALSE,0,FALSE,0,FALSE,"13.7",35,"NW","794",100,1,"NA"
2005-09-06,61,50,56,43,13,9,0,0,FALSE,0,FALSE,0,FALSE,"9.8",23,"W","792",100,3,"NA"
2005-09-07,61,47,54,43,11,11,0,0,FALSE,0,FALSE,0,FALSE,"10.1",39,"W","788",100,2,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-08,60,44,52,43,9,13,0,0,FALSE,0,FALSE,0,FALSE,"23.6",52,"W","440",56,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-09,45,32,39,42,-3,26,0,0,FALSE,0,FALSE,0,FALSE,"39.3",63,"NW","300",38,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-10,42,28,35,42,-7,30,0,0,FALSE,0,FALSE,0,FALSE,"30.8",62,"NW","756",97,2,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-09-11,53,37,45,42,3,20,0,0,FALSE,0,FALSE,0,FALSE,"31.5",84,"W","776",100,5,"NA"
2005-09-12,56,43,50,42,8,15,0,0,FALSE,0,FALSE,0,FALSE,"62",118,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-13,58,51,55,41,14,10,0,0,FALSE,0,FALSE,0,FALSE,"26.9",47,"SW","20",3,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-09-14,60,52,56,41,15,9,0,0,FALSE,0,FALSE,0,FALSE,"30.9",55,"SW","630",82,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-09-15,56,49,53,41,12,12,0,0.97,FALSE,0,FALSE,0,FALSE,"15.3",43,"W","10",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, SMOKE OR HAZE"
2005-09-16,58,48,53,40,13,12,0,0.24,FALSE,0,FALSE,0,FALSE,"15.4",45,"SE","85",11,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-17,56,48,52,40,12,13,0,0.07,FALSE,0,FALSE,0,FALSE,"17.3",40,"SW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-18,50,40,45,40,5,20,0,0,FALSE,0,FALSE,0,FALSE,"26",50,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-19,47,40,44,39,5,21,0,0,FALSE,0,FALSE,0,FALSE,"36.3",65,"W","25",3,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-20,50,42,46,39,7,19,0,0.07,FALSE,0,FALSE,0,FALSE,"51.2",95,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-21,47,35,41,39,2,24,0,0,FALSE,0,FALSE,0,FALSE,"64.7",101,"W","146",20,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-22,53,43,48,39,9,17,0,0,FALSE,0,FALSE,0,FALSE,"43",65,"W","315",42,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-23,50,28,39,38,1,26,0,0.15,FALSE,0,FALSE,0,FALSE,"55.7",92,"W","50",7,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-09-24,48,27,38,38,0,27,0,0,FALSE,0,FALSE,0,FALSE,"23.8",56,"N","737",100,1,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-09-25,53,38,46,37,9,19,0,0.08,FALSE,0,FALSE,0,FALSE,"41",60,"W","60",8,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-26,52,48,50,37,13,15,0,1.4,FALSE,0,FALSE,0,FALSE,"55.1",93,"SW","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-27,48,31,40,37,3,25,0,0.02,FALSE,0,FALSE,0,FALSE,"46.4",81,"NW","25",3,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-09-28,44,32,38,36,2,27,0,0,FALSE,0,FALSE,0,FALSE,"23.6",61,"S","725",100,2,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2005-09-29,46,25,36,36,0,29,0,0.73,FALSE,0,TRUE,0,FALSE,"61.8",129,"W","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, ICE PELLETS, GLAZE OR RIME"
2005-09-30,37,20,29,36,-7,36,0,0.15,FALSE,1,FALSE,1,FALSE,"28.9",48,"NW","675",94,7,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2005-10-01,50,33,42,35,7,23,0,0,FALSE,0,FALSE,0,FALSE,"31.8",48,"W","717",100,2,"NA"
2005-10-02,58,49,54,35,19,11,0,0,FALSE,0,FALSE,0,FALSE,"12.9",29,"W","714",100,4,"NA"
2005-10-03,59,51,55,35,20,10,0,0,FALSE,0,FALSE,0,FALSE,"13.7",28,"W","710",100,1,"NA"
2005-10-04,59,54,57,34,23,8,0,0,FALSE,0,FALSE,0,FALSE,"13.3",28,"W","707",100,4,"NA"
